test_set,case_idx,source,folio_id,model,v26_faithful,v26_category,fol_gt_faithful,fol_gt_errors
divergent,191,divergent_FALSE,1317,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'SomeProNotAmerican drops BasketballPlayer: FOL GT has ∃x(Professional(x) ∧ BasketballPlayer(x) ∧ ¬AmericanNational(x)) but Lean has ∃x(Pro x ∧ ¬American x)'}, {'category': 'MISTRANSLATION', 'explanation': 'AllProJump drops BasketballPlayer from anteced"
divergent,21,divergent_TRUE,530,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""Rule2 incorrectly translates premise 3. FOL GT has '(NetflixShow(x) ∧ BingeWatch(karen, x)) ↔ Download(karen, x)' where the biconditional is between the conjunction and Download. Lean has 'Netflix s → (Binge s ↔ Download s)' which makes Netflix a preco"
divergent,21,divergent_FALSE,530,gpt-5,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""Axiom download_iff_exists_binged_netflix incorrectly translates FOL premise 3. The FOL states ∀x ((NetflixShow(x) ∧ BingeWatch(karen, x)) ↔ Download(karen, x)), meaning for each show x, Karen binge-watches AND it's a Netflix show iff Karen downloads it"
divergent,34,divergent_TRUE,290,gpt-5,True,,False,"[{'category': 'OMISSION', 'explanation': ""FOL premise 'ProfessionalWrestlingStable(diamondMine) ∧ In(diamondMine, wWE)' is missing from the Lean formalization""}, {'category': 'FABRICATION', 'explanation': ""The axiom 'leader_of_group_leads_members' (∀ l g m, Leads l g → Includes g m → Leads l m) has "
divergent,34,divergent_FALSE,290,gpt-5,True,,False,"[{'category': 'FABRICATION', 'explanation': ""The axiom 'lead_target_is_stable' (∀ a b, Leads a b → Stable b) has no corresponding premise in the FOL GT. This is an invented domain rule not present in the original problem.""}, {'category': 'FABRICATION', 'explanation': ""The axiom 'stable_includes_nons"
divergent,75,divergent_TRUE,979,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T7 mistranslates FOL GT premise 7. The FOL GT states '(Work ∧ Need) → ¬(Picky ∨ Need)', a conditional with conjunction in the antecedent. Lean T7 states 'Work ∧ (Need → (¬Picky ∧ ¬Need))', which incorrectly asserts Work as a standalone fact and changes"
divergent,75,divergent_FALSE,979,gpt-5,True,,False,"[{'category': 'FABRICATION', 'explanation': 'HWork : Work Hannah is added as an axiom, but WorkIn(hannah, studentJob, campus) is not a premise in the FOL GT - it should be derived, not assumed'}, {'category': 'MISTRANSLATION', 'explanation': ""HImp translates premise 7 as 'Need Hannah → ...' but FOL "
divergent,76,divergent_TRUE,980,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""H_work_and_cond translates FOL premise 7 incorrectly. FOL GT is a conditional '(Work ∧ Need) → ¬(Picky ∨ Need)', but Lean asserts 'Work Hannah' as a fact combined with a separate conditional, which changes the logical structure.""}, {'category': 'MISTRA"
divergent,76,divergent_FALSE,980,gpt-5,True,,,[]
divergent,77,divergent_TRUE,981,gpt-5,True,,False,"[{'category': 'FABRICATION', 'explanation': ""T7a asserts 'Work Hannah' as a fact, but no FOL premise states that Hannah works on campus""}, {'category': 'MISTRANSLATION', 'explanation': ""T7b translates premise 7 as 'Need → (¬Picky ∧ ¬Need)' but FOL GT has antecedent 'Work ∧ Need', not just 'Need'""}, "
divergent,77,divergent_FALSE,981,gpt-5,True,,False,"[{'category': 'FABRICATION', 'explanation': ""T7a asserts 'SJC Hannah' (Hannah works student job on campus) as a fact, but FOL GT premise 7 is a conditional statement, not an assertion of this fact""}, {'category': 'MISTRANSLATION', 'explanation': ""T7b drops 'SJC Hannah' from the antecedent - FOL GT h"
divergent,156,divergent_TRUE,1244,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P2 translates FOL premise 2 incorrectly. The FOL states 'Have(x, partTimeJob) ∧ OfferedBy(y, university)' with a separate variable y for the job, but Lean collapses this into a single predicate 'PartTimeUni x' applied to the student x, losing the exist"
divergent,156,divergent_FALSE,1244,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'The Lean theorem proves ¬UnivPT James (James does NOT have a university part-time job), but the FOL GT conclusion is ∃y (PartTimeJob(y) ∧ Have(james, y) ∧ OfferedBy(y, university)) which asserts James DOES have such a job. The theorem proves the negati"
divergent,158,divergent_TRUE,1246,gpt-5,False,MISTRANSLATION,,[]
divergent,158,divergent_FALSE,1246,gpt-5,True,,,[]
divergent,159,divergent_TRUE,1247,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""FOL premise 7 states '¬∃x (PartTimeJob(x) ∧ Have(james, x) ∧ OfferedBy(x, computerScienceDepartment)) ∧ ¬WorkIn(james, lab)' (conjunction: no CS part-time job AND not working in lab), but Lean axiom JNoLabOrNoPT states '¬ WorksInLab James ∨ ¬ PartTimeU"
divergent,159,divergent_FALSE,1247,gpt-5,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P1 drops the Student(x) condition from the FOL GT premise. The FOL states '∀x (Student(x) ∧ WorkIn(x, library) → ¬From(x, computerScienceDepartment))' but Lean has '∀ x, WorksLibrary x → ¬ CS x'""}, {'category': 'MISTRANSLATION', 'explanation': 'P2 drop"
divergent,75,divergent_TRUE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""FOL GT premise 7 is a conditional '(Work ∧ NeedMoney) → ¬(Picky ∨ NeedMoney)', but Lean T7 asserts 'Work Hannah' as a fact conjoined with a separate conditional. The FOL GT does not assert that Hannah works; it only provides a conditional. This fundame"
divergent,75,divergent_FALSE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T7 incorrectly translates Premise 7. FOL GT has '(Work ∧ NeedMoney) → ¬(PickyEater ∨ NeedMoney)' but Lean has 'Work ∧ (NeedMoney → ¬PickyEater ∧ ¬NeedMoney)', which incorrectly asserts Work Hannah as a fact rather than as part of a conditional's antece"
divergent,76,divergent_TRUE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'Axiom T incorrectly translates premise 7. FOL GT has a conditional (WorkJob ∧ NeedMoney → ...) but Lean asserts WorkJob Hannah as a fact and restructures the implication.'}, {'category': 'MISTRANSLATION', 'explanation': 'The conclusion is completely di"
divergent,76,divergent_FALSE,980,deepseek,True,,,[]
divergent,77,divergent_TRUE,981,deepseek,True,,,[]
divergent,77,divergent_FALSE,981,deepseek,True,,,[]
divergent,90,divergent_TRUE,546,deepseek,True,,False,"[{'category': 'OMISSION', 'explanation': 'FOL Premise 1 (NLP tasks are either generation XOR understanding) is completely missing from the Lean formalization'}, {'category': 'OMISSION', 'explanation': 'FOL Premise 3 (machineTranslation is an NLP task) is not encoded in Lean'}, {'category': 'MISTRANS"
divergent,90,divergent_FALSE,546,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'A1 uses inclusive OR (∨) but FOL GT uses exclusive OR (⊕)'}, {'category': 'MISTRANSLATION', 'explanation': 'A2 drops the conjunction - FOL GT requires NaturalLanguageProcessingTasks(x) ∧ OutputSequence(x, text), but Lean only requires OutputTextSequenc"
divergent,156,divergent_TRUE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P2 drops the condition 'OfferedBy(y, university)' - FOL requires the job be university-offered for the implication, but Lean makes it unconditional""}, {'category': 'MISTRANSLATION', 'explanation': ""P7 translates '¬∃x (PartTimeJob(x) ∧ Have(james, x) ∧ "
divergent,156,divergent_FALSE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A1 drops the 'Student(x)' condition from the FOL premise. FOL GT has '∀x (Student(x) ∧ WorkIn(x, library) → ¬From(x, computerScienceDepartment))' but Lean has '∀ s, worksInLibrary s → ¬ fromCSDept s'""}, {'category': 'MISTRANSLATION', 'explanation': ""A2"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,,[]
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A2 drops the condition 'OfferedBy(y, university)' - FOL premise 2 only applies to university-offered part-time jobs, but Lean applies it to all part-time jobs""}, {'category': 'MISTRANSLATION', 'explanation': ""A7 incorrectly translates premise 7 - FOL s"
divergent,75,divergent_TRUE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 in Lean asserts 'Works Hannah' as a fact conjoined with a conditional, but FOL GT premise 7 has the entire '(Works ∧ NeedsMoney)' as the antecedent of an implication. The Lean version structurally differs by asserting Hannah works unconditionally.""}"
divergent,75,divergent_FALSE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 incorrectly translates FOL GT premise 7. FOL GT has '(Work ∧ NeedMoney) → ¬(Picky ∨ NeedMoney)' but Lean has 'Work ∧ (NeedMoney → (¬Picky ∧ ¬NeedMoney))'. The structure (A ∧ B) → C is not equivalent to A ∧ (B → C).""}, {'category': 'MISTRANSLATION', "
divergent,76,divergent_TRUE,980,deepseek,True,,,[]
divergent,76,divergent_FALSE,980,deepseek,True,,,[]
divergent,77,divergent_TRUE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 incorrectly translates '(A ∧ B) → ¬(C ∨ B)' as 'A ∧ (B → ¬C ∧ ¬B)' - the first conjunct was incorrectly separated from the conditional's antecedent""}, {'category': 'MISTRANSLATION', 'explanation': ""The conclusion is completely wrong: FOL GT has XOR "
divergent,77,divergent_FALSE,981,deepseek,True,,False,"[{'category': 'FABRICATION', 'explanation': ""P7 asserts 'work_job Hannah' as a fact, but FOL GT premise 7 only contains a conditional (WorkIn(hannah,...) ∧ NeedToEarnMoney(...) → ...). The FOL GT does not assert that Hannah works; it only uses this within the antecedent of an implication.""}]"
divergent,103,divergent_TRUE,1013,deepseek,True,,True,[]
divergent,103,divergent_FALSE,1013,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'The Lean theorem proves ¬(¬BornMultiple Luke ∧ ¬ComplainAnnoying Luke), but the FOL conclusion is ¬(BornIn(luke, multipleBirth) ∨ ComplainAbout(luke, often, annoyingSiblings)), which by De Morgan is equivalent to (¬BornMultiple Luke ∧ ¬ComplainAnnoying"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A2 drops the condition 'OfferedBy(y, university)' from Premise 2, making it apply to any part-time job rather than only university-offered jobs""}, {'category': 'MISTRANSLATION', 'explanation': 'A7 translates Premise 7 as a disjunction (¬WorksInLab ∨ ¬H"
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T7 incorrectly translates FOL premise 7. The FOL states James has no part-time job offered by CS department AND doesn't work in lab. Lean T7 claims James has no part-time job at all AND doesn't work in lab, which also contradicts T6/premise 6.""}, {'cat"
divergent,158,divergent_TRUE,1246,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P1 drops the Student(x) condition from the FOL GT premise. The FOL GT states ∀x (Student(x) ∧ WorkIn(x, library) → ¬From(x, computerScienceDepartment)), but Lean has ∀ s, WorksInLibrary s → ¬ FromCS s'}, {'category': 'MISTRANSLATION', 'explanation': 'P"
divergent,158,divergent_FALSE,1246,deepseek,True,,,[]
divergent,75,divergent_TRUE,979,deepseek,True,,False,"[{'category': 'FABRICATION', 'explanation': ""T7 asserts 'WorkJob Hannah' as a fact, but FOL GT Premise 7 is entirely a conditional statement '(WorkIn(hannah, studentJob, campus) ∧ NeedToEarnMoneyToHelpPayFor(hannah, collegeTuition)) → ...' that does not assert Hannah works. The Lean axiom fabricates"
divergent,75,divergent_FALSE,979,deepseek,True,,,[]
divergent,76,divergent_TRUE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""Axiom T1 mistranslates FOL premise 7. FOL has '(Work ∧ Need) → ¬(Picky ∨ Need)' as a conditional, but Lean asserts 'Work ∧ (Need → ¬Picky ∧ ¬Need)', which incorrectly asserts WorkInCampusJob Hannah as a fact rather than as part of a conditional anteced"
divergent,76,divergent_FALSE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T7 translates '(Work ∧ NeedMoney) → ¬(Picky ∨ NeedMoney)' as 'Work Hannah ∧ (NeedMoney Hannah → (¬Picky ∧ ¬NeedMoney))'. The FOL GT is a single conditional, but Lean unconditionally asserts Work Hannah as a fact.""}, {'category': 'FABRICATION', 'explana"
divergent,77,divergent_TRUE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A7 mistranslates premise 7: FOL GT has '(WorkIn ∧ NeedMoney) → ¬(PickyEater ∨ NeedMoney)' but Lean has 'WorkInCampusJob Hannah ∧ (NeedEarnMoney Hannah → ¬PickyEater ∧ ¬NeedEarnMoney)', which incorrectly asserts WorkInCampusJob as a standalone fact rath"
divergent,77,divergent_FALSE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A7 mistranslates premise 7. FOL GT has '(W ∧ N) → ¬(P ∨ N)' but Lean has 'W ∧ (N → (¬P ∧ ¬N))'. The Lean version incorrectly asserts WorkInCampusJob Hannah as a standalone fact rather than as part of an implication antecedent.""}, {'category': 'MISTRANS"
divergent,156,divergent_TRUE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A7 translates FOL premise 7 incorrectly. FOL says '¬∃x(PartTimeJob(x) ∧ Have(james,x) ∧ OfferedBy(x,csDept)) ∧ ¬WorkIn(james,lab)' (James has no CS-offered part-time job AND doesn't work in lab). Lean A7 says '¬(WorksInLab James ∨ HasPartTimeJob James)"
divergent,156,divergent_FALSE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'R2 translates premise 2 incorrectly. FOL GT says students with part-time jobs offered by the university work in the library (∀x (Student(x) ∧ Have(x, partTimeJob) ∧ OfferedBy(y, university) → WorkIn(x, library))). Lean R2 says anyone with a part-time j"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""Axiom G in FOL GT states James doesn't have a part-time job offered by the CS department (OfferedBy(x, computerScienceDepartment)), but Lean's axiom G uses HasPartTimeJobOfferedByUni, which refers to jobs offered by the university. These are different "
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A7 translates premise 7 incorrectly. FOL GT says James has no part-time job offered by the CS department AND doesn't work in lab. Lean says James neither works in lab NOR has any part-time job (losing the 'offered by CS department' qualifier).""}, {'cat"
divergent,158,divergent_TRUE,1246,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P1 drops the Student(x) condition from the FOL GT premise. The FOL requires 'Student(x) ∧ WorkIn(x, library)' but Lean only has 'works_in_library s'.""}, {'category': 'MISTRANSLATION', 'explanation': ""P2 significantly simplifies the FOL GT. The FOL prem"
divergent,158,divergent_FALSE,1246,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T2 translates P2 incorrectly: FOL requires the part-time job to be 'offered by university' but Lean just says any PartTimeJob implies WorkInLibrary""}, {'category': 'MISTRANSLATION', 'explanation': ""T7 mistranslates P7: FOL says James has no part-time j"
divergent,159,divergent_TRUE,1247,deepseek,True,,,[]
divergent,159,divergent_FALSE,1247,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'A7 mistranslates premise 7: FOL states a conjunction about not having a CS-department-offered part-time job AND not working in lab, but Lean translates it as negation of a disjunction with different conditions (any part-time job, not specifically CS-of"
divergent,197,divergent_TRUE,1326,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T4 adds 'Animal x' condition not present in FOL GT premise 4, and simplifies the two-distinct-legs existential to HasLegs""}, {'category': 'MISTRANSLATION', 'explanation': ""T5 adds 'Animal x' condition not present in FOL GT premise 5, and simplifies the"
divergent,197,divergent_FALSE,1326,deepseek,True,,,[]
divergent,75,divergent_TRUE,979,deepseek,True,,,[]
divergent,75,divergent_FALSE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P7 structure is wrong: FOL GT has (WorkIn ∧ EarnMoney) → ¬(PickyEater ∨ EarnMoney), but Lean has WorkJob ∧ (EarnMoney → (¬PickyEater ∧ ¬EarnMoney)). The conjunction is factored differently - Lean asserts workJob Hannah as fact rather than as part of th"
divergent,76,divergent_TRUE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P5 omits the second conjunct about spending time catching up with friends in the dining hall'}, {'category': 'MISTRANSLATION', 'explanation': 'P7 incorrectly structures the implication: FOL has (A ∧ B) → C but Lean has A ∧ (B → C), which changes the lo"
divergent,76,divergent_FALSE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'A7 structure is wrong: FOL GT has (work ∧ need_money) → ¬(picky ∨ need_money), but Lean has work ∧ (need_money → (¬picky ∧ ¬need_money)). The conjunction vs implication structure differs fundamentally.'}, {'category': 'MISTRANSLATION', 'explanation': '"
divergent,77,divergent_TRUE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""Premise 7: FOL GT has '(Works ∧ NeedsMoney) → ¬(Picky ∨ NeedsMoney)' but Lean encodes 'Works ∧ (NeedsMoney → (¬Picky ∧ ¬NeedsMoney))' - the antecedent structure is fundamentally different (conjunction vs asserting one conjunct as fact)""}, {'category': "
divergent,77,divergent_FALSE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P7 structure is wrong: FOL GT has (A ∧ B) → C as a conditional, but Lean asserts A as fact and separately states B → C. This incorrectly makes WorksOnCampus Hannah an unconditional axiom.'}, {'category': 'MISTRANSLATION', 'explanation': 'P5 loses infor"
divergent,156,divergent_TRUE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T7 translates FOL premise 7 incorrectly. FOL says '¬∃x(PartTimeJob(x) ∧ Have(james,x) ∧ OfferedBy(x,computerScienceDepartment)) ∧ ¬WorkIn(james,lab)' but Lean has '¬(works_in_lab James ∨ has_part_time_job James)'. The FOL restricts to jobs offered by C"
divergent,156,divergent_FALSE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'A2 drops the condition that the part-time job must be offered by the university, changing the meaning significantly'}, {'category': 'MISTRANSLATION', 'explanation': 'A7 translates a conjunction (no CS-offered job AND not lab worker) as a disjunction (n"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P2 loses the condition that the part-time job must be offered by the university (OfferedBy(y, university))'}, {'category': 'MISTRANSLATION', 'explanation': 'P6 drops Student(james) - only captures WorkIn(james, lab)'}, {'category': 'MISTRANSLATION', 'e"
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'T2 translates FOL P2 incorrectly: FOL requires both having a part-time job AND that job being offered by the university to conclude working in library. Lean T2 only requires having a part-time job, dropping the university condition entirely.'}, {'categ"
divergent,158,divergent_TRUE,1246,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P1 drops the Student(x) condition from the FOL GT premise. The FOL GT states ∀x (Student(x) ∧ WorkIn(x, library) → ¬From(x, computerScienceDepartment)), but Lean has ∀ s, WorksInLibrary s → ¬ FromCS s'}, {'category': 'MISTRANSLATION', 'explanation': ""P"
divergent,158,divergent_FALSE,1246,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P2 in Lean translates 'has_part_time_job s → works_in_library s' but FOL GT premise 2 requires the job to be 'OfferedBy(y, university)' - the Lean version loses the condition that the part-time job must be offered by the university""}, {'category': 'MIS"
divergent,159,divergent_TRUE,1247,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T1 drops the Student(x) condition from premise 1. FOL GT requires 'Student(x) ∧ WorkIn(x, library)' but Lean only has 'works_in_library s'""}, {'category': 'MISTRANSLATION', 'explanation': ""T2 drops the Student(x) condition and mishandles the two-variab"
divergent,159,divergent_FALSE,1247,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P1 drops the Student(x) condition from the antecedent. The FOL GT has 'Student(x) ∧ WorkIn(x, library) → ¬From(x, computerScienceDepartment)' but Lean has 'works_in_library s → ¬from_cs_department s'. However, since the domain is typed as Student, this"
divergent,202,divergent_TRUE,308,deepseek,True,,True,[]
divergent,202,divergent_FALSE,308,deepseek,False,FABRICATION,False,"[{'category': 'MISTRANSLATION', 'explanation': 'The theorem proves the NEGATION of the conclusion (¬∃x...) instead of proving the conclusion itself (∃x...). The FOL GT conclusion is ∃x (FootballClub(x) ∧ LoanedTo(ailtonSilva, x)), but the Lean theorem attempts to prove ¬(∃(c : Club), isFootballClub "
divergent,75,divergent_TRUE,979,deepseek,True,,False,"[{'category': 'FABRICATION', 'explanation': ""P7 asserts 'Works Hannah' as a fact (via the left conjunct), but FOL Premise 7 is a conditional '(WorkIn(hannah, studentJob, campus) ∧ NeedToEarnMoneyToHelpPayFor(hannah, collegeTuition)) → ...' that does NOT assert Hannah works. The Lean formalization fa"
divergent,75,divergent_FALSE,979,deepseek,True,,,[]
divergent,76,divergent_TRUE,980,deepseek,True,,,[]
divergent,76,divergent_FALSE,980,deepseek,True,,,[]
divergent,77,divergent_TRUE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T5 only captures that enjoying dining hall meals implies spending time eating, but FOL GT premise 5 states it implies BOTH spending time eating AND spending time catching up with friends in the dining hall. The second conjunct 'Spend(x, aLotOfTime, cat"
divergent,77,divergent_FALSE,981,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P5 only captures SpendTime x, but FOL GT premise 5 states two conjuncts: Spend(x, aLotOfTime, eating) ∧ Spend(x, aLotOfTime, catchingUpWithFriends, diningHall). The Lean formalization collapses these into a single predicate, losing the structure needed"
divergent,156,divergent_TRUE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P2 drops the condition that the part-time job must be offered by the university (OfferedBy(y, university))'}, {'category': 'MISTRANSLATION', 'explanation': 'P7 completely misrepresents the FOL GT. FOL GT states: no CS-department-offered part-time job A"
divergent,156,divergent_FALSE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T2 drops the crucial condition 'OfferedBy(y, university)' - the FOL says only university-offered part-time jobs lead to library work, but Lean says any part-time job does""}, {'category': 'MISTRANSLATION', 'explanation': 'T7 completely misrepresents pre"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""A2 drops the condition 'OfferedBy(y, university)' - FOL GT only applies to university-offered jobs, but Lean applies to all part-time jobs""}, {'category': 'MISTRANSLATION', 'explanation': ""A7 incorrectly translates the FOL premise. FOL GT is '¬∃x(PartT"
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""T2 drops the crucial 'offered by university' condition, making any part-time job lead to library work instead of only university-offered jobs""}, {'category': 'MISTRANSLATION', 'explanation': ""T7 translates '¬∃x(CS-dept-offered job) ∧ ¬WorksInLab' as '¬"
divergent,6,divergent_TRUE,563,deepseek,True,,True,[]
divergent,6,divergent_FALSE,563,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'The theorem conclusion is negated: Lean proves ¬∃x Animal(x) but FOL GT conclusion is ∃x Animal(x)'}, {'category': 'MISTRANSLATION', 'explanation': 'virus_possible universalizes FOL GT Premise 1, which is existential (∃x with conjunction), not a univer"
divergent,32,divergent_TRUE,895,deepseek,True,,,[]
divergent,32,divergent_FALSE,895,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""The theorem proves 'TaxHaven Djokovic' (Djokovic lives in a tax haven), but the FOL GT conclusion is '¬LiveIn(djokovic, taxHaven)' (Djokovic does NOT live in a tax haven). The Lean formalization proves the exact opposite of the required conclusion.""}]"
divergent,75,divergent_TRUE,979,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P3: FOL GT states a conjunction (everyone at Mary's school AND orders takeout or enjoys dining), but Lean translates it as an implication (if at Mary's school, then orders takeout or enjoys dining)""}, {'category': 'OMISSION', 'explanation': 'P5: Missin"
divergent,75,divergent_FALSE,979,deepseek,True,,,[]
divergent,76,divergent_TRUE,980,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""The conclusion is fundamentally mistranslated. FOL GT concludes ¬(PickyEater(hannah) ∧ Spend(...) ∧ Spend(...)) - a negation of a conjunction. Lean's target asserts AtMarysSchool Hannah ∧ ¬PickyEater Hannah ∧ SpendsTimeInDiningHalls Hannah - a positive"
divergent,76,divergent_FALSE,980,deepseek,True,,,[]
divergent,77,divergent_TRUE,981,deepseek,True,,,[]
divergent,77,divergent_FALSE,981,deepseek,True,,,[]
divergent,90,divergent_TRUE,546,deepseek,True,,False,"[{'category': 'OMISSION', 'explanation': 'FOL GT Premise 1 (∀x (NaturalLanguageProcessingTask(x) → LanguageGenerationTask(x) ⊕ LanguageUnderstandingTask(x))) is completely missing from the Lean formalization. This premise states that NLP tasks are exclusively either generation or understanding tasks"
divergent,90,divergent_FALSE,546,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': 'P1 translates XOR (⊕) as inclusive OR (∨). The FOL states exactly one of LanguageGeneration or LanguageUnderstanding, while Lean allows both.'}, {'category': 'MISTRANSLATION', 'explanation': 'P2 drops the conjunction with NaturalLanguageProcessingTasks"
divergent,156,divergent_TRUE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 in FOL GT is '¬∃x (PartTimeJob(x) ∧ Have(james, x) ∧ OfferedBy(x, computerScienceDepartment)) ∧ ¬WorkIn(james, lab)' - a conjunction about CS department jobs AND not working in lab. Lean P7 '¬(works_in_lab James ∨ has_university_job James)' incorrec"
divergent,156,divergent_FALSE,1244,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 in Lean states ¬(WorksInLab James ∨ HasPartTimeJob James), but FOL P7 states that James has no CS-department-offered part-time job AND doesn't work in lab. The Lean version incorrectly claims James has no part-time job at all.""}, {'category': 'MISTR"
divergent,157,divergent_TRUE,1245,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P2 drops the condition 'OfferedBy(y, university)' - FOL GT requires the job be offered by university for the implication to hold, but Lean version applies to any part-time job""}, {'category': 'MISTRANSLATION', 'explanation': ""P7 is completely mistransl"
divergent,157,divergent_FALSE,1245,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P2 drops the condition 'OfferedBy(y, university)' - FOL requires the job to be offered by university for the implication, but Lean makes it unconditional""}, {'category': 'MISTRANSLATION', 'explanation': ""P7 mistranslates the FOL premise. FOL says James"
divergent,158,divergent_TRUE,1246,deepseek,False,MISTRANSLATION,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 translates FOL premise 7 incorrectly. FOL says '(no CS-offered part-time job) AND (not working in lab)' as a conjunction, but Lean has '¬WorksInLab James ∨ ¬HasPartTimeJob James' as a disjunction.""}, {'category': 'MISTRANSLATION', 'explanation': 'Th"
divergent,158,divergent_FALSE,1246,deepseek,True,,False,"[{'category': 'MISTRANSLATION', 'explanation': ""P7 in FOL is a conjunction '¬∃x(...CS dept job...) ∧ ¬WorkIn(james, lab)', but Lean translates it as '¬(works_in_lab James ∨ has_pt_job James)' which is structurally different and loses the CS department restriction""}, {'category': 'MISTRANSLATION', 'e"
